country,province,title,variety,points,price,description
France,Burgundy,Domaine Julie Belland 2011 Beauregard Premier Cru  (Santenay),Pinot Noir,89,40.0,"The wine is completely mature. With soft strawberry flavors that have melded into the rounded texture, this is a wine that has only the lightest tannins. Acidity and an attractive ripe fruit character make this a wine to enjoy now."
France,Loire Valley,Chavet Fils 2012 Cuvée Exception  (Menetou-Salon),Pinot Noir,84,25.0,"Touches of toast and tannin give enough structure. The red berry fruits taste firm and extracted, giving a bitter edge. It's a wine that brings out the structured character of Pinot Noir rather than its fruit."
France,France Other,Vinadeis 2016 Le Val Cabernet Sauvignon (Vin de France),Cabernet Sauvignon,84,12.0,"This stalky wine has black currant fruit and touches of spice and toast. Acidity and tannins are present, offering texture and a crisp finish that make it approachable for drinking now."
France,France Other,Florent Descombe NV Cabernet Sauvignon (Vin de France),Cabernet Sauvignon,84,16.0,"Simple and fruity yet lacking in acidity, this is a soft style of Cabernet Sauvignon. It's fruity, with strawberry jelly flavor, and should be drunk immediately."
France,Burgundy,Maison Jessiaume 2008  Clos de Vougeot,Pinot Noir,93,105.0,"Rich, packed with  juicy fruit. The wine has weight, depth of fruit flavor and tannins as a central core. A smoky character indicates the wood aging, packing in with the acidity and black cherry fruits on the finish. Age for 5–8 years."
France,Southwest France,Domaine de Gensac 2012 Piaffer Red (Gers),Red Blend,89,27.0,"A blend that includes Syrah and Tannat as well as Bordeaux grapes, this is a wood-aged, ripe and rich wine. A tense streak of acidity heightens the effect of the black currant fruits. Spice at the end comes from the wood. Drink from 2016."
France,Burgundy,Joseph Faiveley 2010  Bourgogne,Pinot Noir,85,24.0,"Light and fruity, this wine has red fruit and a tannic edge, and bright acidity that gives definition to the fruit. Ready to drink now."
France,France Other,Patriarche Père et Fils 2015 Pinot Noir (Vin de France),Pinot Noir,87,10.0,"The Burgundy-based producer has made a fresh, cherry-flavored wine that is identifiably Pinot Noir. It has soft tannins and a dry core, yet is dominated by red fruit and acidity on the finish. Drink now."
France,Burgundy,Domaine Perrot-Minot 2010  Chapelle-Chambertin,Pinot Noir,95,,"Using grapes sourced from 80-year-old vines, this is a rich, powerful wine, with juicy, generous black fruits. The big tannins are right upfront, lending a solid, dense texture. Gentle black fruits and acidity emerge on the finish."
France,Loire Valley,Domaine Matthias et Emile Roblin 2012 Grande Côte de la Vallée  (Sancerre),Pinot Noir,87,,"This is a perfumed, stalky wine. It suggests fragrant red fruits and crushed raspberry flavors that contrast with the smoky flavor and strong acidity. At the end, red currants dominate."
France,Southwest France,Domaine Rotier 2012 Les Gravels Red (Gaillac),Red Blend,89,19.0,"This blend of local Duras and Braucol with the more Mediterranean Syrah is attractively spicy and juicy. It is packed with red fruits, sweet berry flavors and ripe tannins. The wine is maturing well and will be ready to drink from 2016."
France,Loire Valley,Domaine Vincent Pinard 2014  Sancerre,Pinot Noir,92,42.0,"This is a smooth, rich wine with just the right amount of tannic structure and wood flavors to add complexity. It has density along with red berry and black-cherry fruits that are lifted by acidity. It's a wine for aging, so don't drink before 2018."
France,Southwest France,Domaine de Lartigue 2011 Red (Côtes de Gascogne),Red Blend,86,,"This wine is all fruit with a stalky character that comes from fresh black currants, tight acidity and dusty tannins. It's light and forward—a cool red that will be ready to drink later this year."
France,Southwest France,Producteurs Plaimont 2009 Les Vignes Retrouvées  (Saint-Mont),Red Blend,86,11.0,"A blend of Tannat, Pinenc and Cabernet Sauvignon, this is a ripe, earthy wine. It has rich black fruits that show concentrated tannins while also promising a smoother ride in a few years."
France,Burgundy,L. Tramier & Fils 2015 Collection Premier Cru  (Beaune),Pinot Noir,90,73.0,"This is a blend from different Premier Cru vineyards in Beaune. At this stage, it is dominated by the wood aging. That gives a bitterness to the wine that needs to soften and allow the ripe fruit to come out. It does have potential, although the maturity will take time. Drink from 2019."
France,France Other,Yves Leccia 2013 E Croce Red (Patrimonio),Red Blend,90,36.0,"This wine is full, structured and still developing, with a bitter-chocolate edge that give a sharp character. This is balanced with warmer black-fruit flavors and acidity. The wine has great potential and needs another year. It will be best from the end of 2017."
France,Burgundy,Domaine Sylvain Pataille 2010  Marsannay,Pinot Noir,88,26.0,"A fruity style of wine, this has red berry flavors and only touches of structure and tannin. The wine is warm and round, packed with fruit on the finish."
France,Burgundy,Labouré-Roi 2015  Pommard,Pinot Noir,89,60.0,This attractively perfumed wine shows the structure of Pommard without pushing too strongly. It has ripe red plum and cherry fruit that will balance the tannins as it ages. Drink from 2020.
France,Burgundy,Laroze de Drouhin 2010 Les Charmottes  (Nuits-St.-Georges),Pinot Noir,88,,"This has soft tannins, ripe fruit and fresh acidity, with a dominant berry flavor. For a Nuits-St-Georges, this is quite open."
France,Burgundy,Jean-Luc and Paul Aegerter 2015 Domaine Aegerter  (Nuits-St.-Georges),Pinot Noir,90,70.0,Nuits Saint-Georges is the home of the Aegerter family and its Domaine. This ripe spicy smoky wine is rich both from the vintage and from the core of tannins that are typical of the appellation. It is a smooth rounded wine although it will need some aging. Drink from 2020.
France,Burgundy,Maison Jessiaume 2015  Volnay,Pinot Noir,90,40.0,"While the producer does have vines in Volnay, this wine comes from the negociant side of the business. The wine has structure and some firm tannins. At this stage, the Volnay roundness lies behind the dry surface. But it does have weight and the potential to age well. Drink from 2021."
France,Burgundy,Louis Jadot 2011 Le Vaucrain  (Côte de Nuits-Villages),Pinot Noir,85,39.0,"The acidity is most obvious at this stage of the wine's development. It does have structure, but it feels cool and tight. A green edge at the back adds to the cool character."
France,Burgundy,Domaine Michel et Joanna Ecard 2011 Vieilles Vignes  (Savigny-lès-Beaune),Pinot Noir,85,,"This wine is rather too jammy and ripe for its own good. It does have acidity, but it is also soft without the essential structure. It's not a wine for aging."
France,Loire Valley,Roger et Didier Raimbault 2010  Sancerre,Pinot Noir,87,45.0,"Smooth and softly textured, this is an attractive red wine. It has ripe berry fruits, gentle tannins that are enough to bring out the wood and spice flavors. Give the wine two years."
France,Languedoc-Roussillon,O'Vineyards 2006 Proprietor's Reserve Red (Cabardes),Red Blend,90,24.0,"Loads of menthol and pepper spice fill the nose, with a supporting fruit core of black cherry, black currant and wild raspberry. The texture is like crushed satin but the tannins, though fine grain, have good staying power. Mocha and cherry pits add character to the close."
France,Provence,Le Classique from the 3 Springs Vineyard 2005 Red (Coteaux d'Aix-en-Provence),Red Blend,88,20.0,"Intensely perfumed wine, with spicy Syrah aromas dominating this blend with Grenache and Cabernet Sauvignon. There's also an earthiness to the wine, which is still young. The tannins comes through with black fruits, fresh acidity, and some firm ripeness. Age for 3–4 years."
France,Southwest France,Georges Vigouroux 2005 Château Leret Monpezat Red (Cahors),Red Blend,88,12.0,"Very young, dominated by its bitter tannins, then with tight blackberry fruits. It is like a coiled runner, waiting to sprint, its freshness promising a good development. It certainly needs time."
France,Southwest France,Château Bellevue la Forêt 2012 Red (Fronton),Red Blend,88,12.0,"There is an interesting mix of grapes here —with Cabernet Sauvignon with Bordeaux origins blended with the local Négrette and with the Syrah more commonly found in the Rhône. Such is the eclectic nature of Southwest France vineyards. The wine itself is mature, soft and fruity, with light tannins and a perfumed edge. The red-plum fruits are juicy, ripe and with an attractive balance of acidity. Drink now."
France,Provence,Château Romanin 2006 Red (Les Baux de Provence),Red Blend,88,,"Now mature, this is a wine with weight and richness. It shows concentration in its juicy, but maturing, fruit flavors. The wine has layers of tannin still, so could age well for a few years more."
France,Burgundy,Domaine Jean Petitot et Fils 2011 Les Vignottes  (Côte de Nuits-Villages),Pinot Noir,86,41.0,"The wine is structured and still firm, showing tight tannins and acidity over the red fruits. A cool edge elicits the fresher character of the fruits. Drink from 2016."
France,Burgundy,Bouchard Père & Fils 2012 Réserve  (Bourgogne),Pinot Noir,86,20.0,This fruity wine features strawberry and bitter cherry flavors. A lightly tannic structure accompanies a very fragrant and smoky character. Wood shows through at the end. Drink from 2015.
France,Burgundy,Domaine Olivier Merlin 2011  Bourgogne,Pinot Noir,86,20.0,"This small domaine in the Mâcon region has produced a soft, ripe wine with attractive strawberry fruits. It's rounded, with just light acidity over the fruit flavors. At the end, it feels warm and ripe. Drink now."
France,Southwest France,Domaine des Terrisses 2014 Grande Tradition Red (Gaillac),Red Blend,91,15.0,"This intensely fresh red wine is a blend of Duras, Braucol and Syrah in a textured, stalky style that is tight and layered with tannins. It's certainly young, still bursting with fruit and needing to fill out as its tannins soften and its black currant fruit calms down. Then it will be a fascinating, complex wine, elegant and poised. Drink from 2018."
France,Southwest France,Cave du Marmandais 2014 Château la Vieille Eglise Red (Côtes du Marmandais),Red Blend,90,15.0,"The vineyards of Marmande are on the north bank of the Garonne River, east of Bordeaux. This wine, produced by the cooperative from a single vineyard, is dense, concentrated and full of both fine fruit and tannins. It has juicy black fruits that are sustained by the dusty texture. The aftertaste with its acidity is fresh and fruity. Drink from 2018."
France,Burgundy,Chanson Père et Fils 2013 Bastion Premier Cru  (Beaune),Pinot Noir,91,59.0,"A rounded wine, this is a blend of different premier-cru vineyards in Beaune. It packed with raspberries and red cherries. The acidity, typical of the year, is restrained here by the ripe fruitiness. Tannins give the wine just the right amount of support."
France,Burgundy,Domaine Bruno Clair 2014 Vaudenelles  (Marsannay),Pinot Noir,91,,"This juicy wine has attractive red fruits, perfumed tannins and lots of spicy wood flavors. Those characteristics make it already balanced and indicate a bright and fruity future. The wood gives the right density to the wine and the aftertaste adds freshness."
