country,province,title,variety,points,price,description
Italy,Veneto,Accordini Igino 2011 Le Bessole  (Amarone della Valpolicella Classico),Red Blend,90,40.0,"Aromas of ripe raspberry jam, plum, menthol and baking spice lead the nose on this bold red. The dense palate delivers raisin, dried black cherry and licorice alongside assertive, close-grained tannins that grip the finish."
Italy,Veneto,Corteforte 2008 Riserva  (Amarone della Valpolicella Classico),Red Blend,90,60.0,"Forest floor, resin, exotic spice, steeped plum and a balsamic note lead the way on this robust red. The firmly structured palate offers raisin, dried cherry, licorice and coffee framed in tightly wound, close-grained tannins."
Italy,Southern Italy,Fattoria Alois 2007 Settimo Red (Campania),Red Blend,89,,"Drying aromas of crushed stone and licorice open the nose of this interesting Pallagrello and Casavecchia blend. Those tones are soon followed by very rich layers of chocolate, plum cake, cola and pressed rose petal and the mouthfeel is rich and penetrating."
Italy,Tuscany,Cipriana 2010  Bolgheri,Red Blend,88,15.0,"This blend of Cabernet Sauvignon and Merlot opens with forest berry and cassis notes, backed by rum cake, leather and tobacco accents. The palate is sharp, tight and streamlined."
Italy,Central Italy,Condé 2013 Predappio Red (Romagna),Red Blend,89,20.0,"Made with 95% Sangiovese and 5% Merlot, this opens with aromas of French oak, blackberry, coconut and a whiff of dark spice. The medium-bodied palate doles out plum, roasted coffee bean and a hint of licorice alongside fine-grained tannins. Enjoy through 2019."
Italy,Central Italy,Arnaldo Caprai 2011  Montefalco Rosso,Red Blend,90,23.0,"This blend of Sangiovese, Merlot and Sagrantino opens with a floral and fruit fragrance of violet, dark berries and spice, with a hint of pressed powder. The palate offers a bright, cherry Jolly Rancher flavor, accented by notes of spice and orange peel. Very elegant and ready to drink now."
Italy,Sicily & Sardinia,Fondo Antico 2014 I Versi Red (Terre Siciliane),Red Blend,87,11.0,"This blend of Nero d'Avola, Merlot and Syrah opens with aromas of  black-skinned berry and baking spice while the straightforward palate offers black cherry and white pepper alongside chewy tannins. It's made to be consumed young so enjoy soon."
Italy,Central Italy,Lamoretti 2008 Vigna del Guasto Red (Emilia-Romagna),Red Blend,87,19.0,This thin and savory wine from the Colli di Parma appellation in central Italy offers bright spice and leather with subtle tones of cassis and dried prune. Pair it with homemade pasta or ravioli with ricotta cheese.
Italy,Sicily & Sardinia,Mesa 2009 Malombra Red (Isola dei Nuraghi),Red Blend,91,65.0,"Fine craftsmanship is evident in this Sardinian blend of Carignano and Syrah. The wine is rich and extracted, with bold fruit notes of blackberry and plum followed by spice and tobacco. Some toasted oak influences appear in the mouth alongside soft, smooth tannins."
Italy,Tuscany,Mazzei 2012 Philip Cabernet Sauvignon (Toscana),Cabernet Sauvignon,93,50.0,"Made entirely from Cabernet Sauvignon, this stylish wine opens with aromas of red berry, Mediterranean herb and cedar. The juicy, elegantly structured palate doles out red currant, black raspberry, licorice and white pepper alongside silky tannins. Drink now–2024."
Italy,Tuscany,Tenuta Monteti 2011 Monteti Red (Toscana),Red Blend,93,38.0,"A blend of 55% Petit Verdot, 25% Cabernet Franc and 20% Cabernet Sauvignon, this opens with raspberry, black plum, orange zest and cocoa aromas that follow through to the full-bodied palate. Polished tannins lend a smooth, creamy texture. Enjoy through 2021."
Italy,Sicily & Sardinia,Feudo di Santa Tresa 2005  Cerasuolo di Vittoria,Red Blend,87,13.0,"Here's a ripe, fruit-forward expression of Cerasuolo di Vittoria that boasts uncommon density and concentration for this traditional Sicilian wine, which is normally light in color and lean. It offers aromas of spice, black pepper and sour berry fruit."
Italy,Southern Italy,Di Majo Norante 2012 Ramitello Red (Molise),Red Blend,89,18.0,"Made with 85% Montepulciano and 15% Aglianico, this accessible wine opens with aromas of brooding dark fruit and baking spice. On the ripe, round palate, supple tannins balance mature black cherry, baked plum, cocoa and a hint of licorice. Enjoy soon."
Italy,Sicily & Sardinia,Terre di Giurfo 2012 Maskaria Red (Sicilia),Red Blend,89,17.0,"Ripe cherry and white pepper aromas lead the nose. The ripe, straightforward palate doles out fleshy wild cherry, raspberry and star anise while smooth tannins provide the polished framework. Drink through 2018."
Italy,Central Italy,Feudo Antico 2008 Tullum Red (Abruzzo),Red Blend,91,22.0,"This hearty red wine from central Italy would pair well with grilled meat or veal wrapped in sage leaves and sliced prosciutto ham. Loads of red berries are followed by notes of exotic spice, leather, tobacco and firm tannins. Drink in 3–5 more years."
Italy,Sicily & Sardinia,Tenuta delle Terre Nere 2006 Guardiola  (Etna),Red Blend,90,52.0,"Dried fruit, chopped herbs, dusty mineral, sweet apple and cinnamon spice characterize this fragrant wine from Mount Etna. It's less intense in the mouth but would make a good pairing to wild mushrooms or beef carpaccio."
Italy,Sicily & Sardinia,I Vigneri 2004 Vinupetra  (Etna),Red Blend,90,,"Salvo Foti is a winemaker to watch. A foremost expert and advocate of Sicily's Etna terroir, he has shaped a delicate and feminine wine with a Burgundian style. The wine is very floral with blue violets and lavender and polished aromas of cinnamon and crisp apple."
Italy,Sicily & Sardinia,Di Giovanna 2012 Helios Red (Terre Siciliane),Red Blend,86,26.0,"This blend of 70% Nero d'Avola and 30% Syrah opens with aromas of blackberry and blue flower. The lean palate is drying out, but still offers a black cherry note and astringent wood tannins that give it an abrupt, drying finish."
Italy,Southern Italy,I Capitani 2009 Emè Red (Irpinia),Red Blend,86,30.0,"This blend of Aglianico, Merlot and Sangiovese opens with aromas of ripe black plum, toasted oak, chocolate and game. The thick, one-dimensional palate is overripe, offering stewed black cherry, prune, vanilla and chocolate alongside drying wood tannins."
Italy,Sicily & Sardinia,Duca di Salaparuta 2005 Triskelè Red (Sicilia),Red Blend,89,29.0,"This is a very pleasant and elegant blend of Nero d'Avola, Cabernet Sauvignon and Merlot that does a great job of presenting a united aromatic front. There are no loose edges here and the wine is compact and smooth in the mouth. Very nice."
Italy,Tuscany,Losi Querciavalle 2011 Millennium Gran Selezione  (Chianti Classico),Red Blend,91,45.0,"Underbrush, mature black-skinned fruit, worn leather and scorched earth aromas lead the way. The firm, chewy palate offers mature plum, juicy Morello cherry, clove, anise and tobacco framed in tightly wound tannins. Drink 2019–2028."
Italy,Tuscany,Le Regge 2012  Chianti Classico,Red Blend,85,,This opens with aromas that recall wood shop and stewed prune. Oak and oak-driven spice dominate the palate and keep the tart cranberry note in the background. It lacks the fruit richness necessary to stand up to the invasive oak while astringent tannins leave a rough and mouth-drying finish.
Italy,Tuscany,Cantalici L'Antica Fornace di Ridolfo 2012  Chianti Classico,Red Blend,85,22.0,"Soft and simple, this has aromas of red berry and a whiff of damp soil. The easygoing palate offers wild cherry and a hint of clove alongside round, fleeting tannins."
Italy,Tuscany,Carus Vini 2012 Gàudio Riserva  (Chianti Classico),Red Blend,85,20.0,"This offers subdued aromas of scorched earth, toast, grilled herb and mature black-skinned fruit. The lean palate shows raw sour cherry, orange rind and a hint of baking spice alongside grainy, fleeting tannins that leave an astringent finish."
Italy,Tuscany,Fattoria Montecchio 2011 Riserva  (Chianti Classico),Red Blend,85,19.0,"Made with Sangiovese and 10% Cabernet Sauvignon, this offers aromas that recall floral air freshener and a whiff of mature berry. The simple palate is rather muddled, showing overripe black cherry, a bitter accent of powdered sage and a confectionary note."
Italy,Tuscany,La Castellina 2012  Chianti Classico,Red Blend,85,14.0,"A blend of Sangiovese and 10% Canaiolo, this easy-drinking red opens with aromas of sunbaked soil, ripe blackberry and a whiff of herb. The soft, simple palate offers dried black cherry and a hint of baking spice alongside round, fleeting tannins. Drink soon."
Italy,Tuscany,I Greppi 2012 Greppicante  (Bolgheri),Red Blend,87,20.0,"The nose isn't very expressive, but the palate offers mature blackberry, dried cherry, ground pepper, espresso and anise alonside assertive, astringent tannins. The dried fruit shows the heat of the vintage so best to drink soon."
Italy,Tuscany,Donne Fittipaldi 2011  Bolgheri Superiore,Red Blend,87,75.0,"A blend of Cabernet Sauvignon, Cabernet Franc, Merlot and Petit Verdot, this robust wine opens with aromas of leafy underbrush, mature plum, toast and roasted coffee bean. The palate offers prune, dried cherry, black pepper, graphite and espresso alongside dusty tannins, with the heat of alcohol on the midpalate."
Italy,Tuscany,Caccia al Piano 1868 2012 Ruit Hora  (Bolgheri),Red Blend,87,30.0,"Chocolate, coconut, plum and coffee aromas lead the nose on this densely concentrated wine. The monolithic palate offers black cherry, chocolate-covered coconut and oak alongside astringent tannins that dry out the mouth."
Italy,Sicily & Sardinia,Occhipinti 2015 SP 68 Red (Terre Siciliane),Red Blend,91,30.0,"A blend of 70% Frappato and 30% Nero d'Avola, this boasts enticing scents of fragrant blue flower, rose and ripe dark-skinned berry. The succulent palate doles out tart red cherry, blackberry, star anise and ground pepper framed in supple tannins and fresh acidity. A mineral note wraps up the finish."
Italy,Tuscany,Carpineto 2007 Farnito Cabernet Sauvignon (Toscana),Cabernet Sauvignon,92,40.0,"This is elegant and layered, with notes of savory smoked meat, spice, dark fruit, blackberry and leather. It shows a very dark, brooding and masculine personality with polished tannins and impressive length."
Italy,Tuscany,Fattoria Del Cerro 2006 Antonio da Sangallo  (Vin Santo di Montepulciano),Red Blend,90,,"This smooth, opulent meditation wine opens with aromas of acacia honey, cake spice and dried fruit. The honey note carries over to the enveloping palate along with notes of cinnamon and candied orange zest."
Italy,Sicily & Sardinia,Tenuta Rapitalà 2006 Nuhar Red (Sicilia),Red Blend,87,16.0,"This interesting blend of Nero d'Avola and Pinot Nero (30%) recalls a California Pinot thanks to its rich color and density. You taste the purity of the berries but also get the heft and texture of a hot-climate red. Sweet candy and floral fragrances set the stage and the wine has a crisp, bright finish."
Italy,Sicily & Sardinia,Cusumano 2007 Benuara Red (Sicilia),Red Blend,87,16.0,"Benuara—a blend of Nero d'Avola (70%) and Syrah (30%)—is characterized by distinct aromas of soy sauce, root beer and Chinese spice. The wine offers soft, smooth texture and polished tannins, but its Asian profile suggests a pairing with hearty Indian or Thai curries."
Italy,Sicily & Sardinia,Valle dell'Acate 2006  Cerasuolo di Vittoria,Red Blend,87,27.0,"Very in line with traditional Cerasuolo di Vittoria, this ruby-colored wine offers pretty berry nuances, with raspberry and blueberry followed by delicate almond flavors. The wine is lean and crisp and would pair well with fish couscous or eggplant caponata."
Italy,Tuscany,Le Macchiole 2012 Rosso  (Bolgheri),Red Blend,93,32.0,"A blend of Merlot, Cabernet Sauvignon and Syrah, this structured wine opens with aromas of plum, dark-skinned berry and a whiff of clove. The smooth, savory palate doles out black cherry, licorice and tobacco alongside firm, polished tannins."
Italy,Veneto,Masi 2006 Modello delle Venezie Red (Veneto),Red Blend,86,10.0,"Here's an easy, well-valued red blend of Refosco, Raboso and other indigenous grapes from the Verona area with an approachable, no-fuss disposition and aromas of blueberry, forest floor and lingering sweet spice. It has plush berry flavors and a gritty, raw texture."
Italy,Veneto,Gorgo 2005 Podere Monte Maggiore  (Bardolino Classico Superiore),Red Blend,86,13.0,This is an unassuming and easy red from the shores of Italy's beautiful Lake Garda that offers cherry fruit and loads of exotic spice. Its color is ruby red with bright highlights and it offers sour cherry flavors with some bitterness on the close.
Italy,Veneto,San Giuseppe 2006 Pinot Noir (Veneto),Pinot Noir,86,19.0,"Here's a dark, concentrated and very ripe Pinot Nero from northern Italy that is redolent of blackberry preserves, wild berries, exotic spice and lavender flower. The wine offers dense concentration and a meaty, thick texture that is carried forth by more ripe fruit flavors."
